
688,"ТТК, внутренняя сторона, д.9, с.5 по Автомобильному проезду, г. Москва",55.731971,37.703588,2001-05-26 06:26,ЦОДД,Кречет-С
689,"Театральный проезд, д.3, г. Москва",55.759239,37.621675,2015-05-31 02:43,МВД,Кречет-С
690,"ул.Толбухина, д.3, г. Москва",55.717809,37.401629,2012-05-21 17:01,ЦОДД,Стрелка-СТ
691,"ул.Варварка, д.2, г. Москва",55.752413,37.625978,2014-12-29 10:53,ЦОДД,Кордон
692,"ул.Юных Ленинцев, д.14/16, к.1, г. Москва",55.699714,37.741618,2017-07-07 23:16,ЦОДД,Кречет-С
693,"МКАД 28 км, внутренняя сторона, съезд на М-4 Дон в область, г. Москва",55.575565,37.686284,2019-06-04 06:44,ЦОДД,Кордон
694,"Ярославское ш., д.142, к.3, г. Москва",55.878696,37.721365,2021-02-09 16:55,МВД,Кречет-С
695,"Бережковская наб., напротив д.24, с.12, г. Москва",55.730948,37.552174,2016-01-04 21:32,ЦОДД,Кордон
696,"Северо-Восточная хорда, д.33А, с.3 по ул.Зеленоградская, г. Москва",55.875945,37.493474,2006-04-28 19:01,ЦОДД,Кордон
697,"ул.Воздвиженка, напротив д.3/5с3, г. Москва",55.752492,37.610463,2010-12-15 17:59,ЦОДД,Автодория
698,"Ленинградское ш., ООТ ""Молжаниновка"", в центр, г. Москва",55.93432,37.373242,2021-05-12 20:25,ЦОДД,Стрелка-СТ NEW
699,"Варшавское ш., д.129А, г. Москва",55.615668,37.611998,2009-05-21 09:19,ЦОДД,Стрелка-СТ
700,"Каширское ш., д.57, к.1, соор.3, г. Москва",55.635785,37.696155,2021-04-08 08:08,ГИБДД,Стрелка-СТ
701,"ул.Чертановская, д.2/11, г. Москва",55.632875,37.601967,2016-04-07 03:09,ЦОДД,Автоураган
702,"съезд 2 МКАД, напротив д.2 по МКАД 2 км, г. Москва",55.7675,37.84151,2008-08-05 13:16,ЦОДД,Кордон
703,"ул.Тульская Б., д.2, из центра, г. Москва",55.709993,37.621465,2007-10-24 18:24,МВД,Кордон
704,"Варшавское ш., напротив д.46, г. Москва",55.672137,37.626903,2012-02-12 03:44,МВД,Стрелка-СТ NEW
705,"МКАД 62 км, внешняя сторона, ООТ ""Новорижское шоссе"", г. Москва",55.784652,37.369933,2013-10-04 10:49,ЦОДД,Стрелка-СТ
706,"ул.Чертановская, д.44, г. Москва",55.60951,37.590742,2004-06-24 19:00,ЦОДД,Стрелка-СТ
707,"ул.Снежная, д.19, к.2, г. Москва",55.853788,37.64956,2009-05-26 14:18,ГИБДД,Кречет-С
708,"Проектируемый проезд №1423, пересечение с ул.Южнопортовая, из центра, г. Москва",55.700012,37.705659,2002-07-15 00:43,ЦОДД,Автодория
709,"въезд в ТПУ ""Станция МЦК ЗИЛ"", д.23И/11по ул.Автозаводская, г. Москва",55.697738,37.650255,2001-03-16 11:55,ЦОДД,Стрелка Плюс
710,"Симферопольское ш., 390 метров после МКАД, из центра, г. Москва",55.572458,37.597573,2011-03-16 11:52,ЦОДД,Стрелка-СТ
711,"ул.Шипиловская, д.37, к.1, г. Москва",55.621775,37.731197,2007-10-17 12:04,МВД,Стрелка-СТ
712,"Каширское ш., 270 метров после МКАД, из центра, г. Москва",55.58951,37.731717,2011-11-17 18:43,ЦОДД,Стрелка-СТ
713,"Зеленый просп., д.27, к.1, в центр, г. Москва",55.751652,37.788043,2005-01-23 20:00,ГИБДД,Стрелка Плюс
714,"ул.Юности, напротив д.3, г. Москва",55.735538,37.813998,2014-08-20 15:50,ЦОДД,Стрелка Плюс
715,"Госпитальная наб., д.4, с.1А, к Электрозаводскому мосту, г. Москва",55.773806,37.697687,2008-08-10 21:01,ЦОДД,Стрелка-СТ NEW
716,"ул.Сельскохозяйственная, д.30, с.1, г. Москва",55.838142,37.63581,2017-11-07 05:38,ГИБДД,Кречет-С
717,"Каширское ш., д.1, с.1, в центр (выезд из тоннеля), г. Москва",55.67452,37.626695,2013-02-21 09:59,ЦОДД,Стрелка Плюс
718,"Ленинградское ш., напротив, д.24, к.1, в центр, г. Москва",55.827364,37.490658,2013-07-23 09:16,ЦОДД,Кордон
719,"Лубянская пл., напротив д.5 по Театральному проезду, из центра, г. Москва",55.759918,37.626283,2016-05-25 04:26,ГИБДД,Стрелка-СТ
720,"Липецкая ул. -МКАД (после съезда с Липецкой ул. на МКАД),в центр, г. Москва",55.576774,37.687333,2007-06-20 12:34,ЦОДД,Стрелка-СТ NEW
721,"ул.Ставропольская, д.15, г. Москва",55.681009,37.750264,2021-05-18 18:25,ЦОДД,Стрелка-СТ NEW
722,"Лубянская пл., д.2 по ул. Большая Лубянка, из центра, г. Москва",55.760146,37.626914,2008-05-03 05:44,ЦОДД,Автодория
723,"ТТК, внутренняя сторона, Новая Башиловка ул., д.10, г. Москва",55.78852,37.570201,2013-08-09 02:21,ЦОДД,Стрелка-СТ NEW
724,"Мира просп., д.102, к.2, из центра, г. Москва",55.801264,37.636305,2010-11-17 13:51,ГИБДД,Автоураган
725,"МКАД 106 км, внутренняя сторона, 250 метров до ООТ ""Микрорайон 1 Мая"", г. Москва",55.805517,37.839263,2000-09-29 18:07,МВД,Стрелка Плюс
726,"ул.Башиловка Н., д.14, г. Москва",55.789366,37.571147,2015-10-24 18:59,ЦОДД,Стрелка-СТ NEW
727,"Рязанский просп., Карачаровская эстакада, д.8, с.1, г. Москва",55.727167,37.756767,2005-09-04 19:08,ЦОДД,Автоураган
728,"Рублевское ш., напротив д.60, к.19, г. Москва",55.763056,37.383939,2015-07-26 07:45,ЦОДД,Стрелка Плюс
729,"Садовое кольцо, внешняя сторона, ул.Земляной Вал, д.53, с.1, г. Москва",55.752463,37.656354,2018-02-27 11:37,ЦОДД,Стрелка Плюс
730,"ул.Краснодарская, д.13, с.2, г. Москва",55.677236,37.744721,2021-03-28 20:20,ЦОДД,Кречет-С
731,"Братеевский мост, д.179/1 по ул.Люблинская, г. Москва",55.643806,37.746515,2010-08-23 00:12,ГИБДД,Кречет-С
732,"МКАД 45 км, внутренняя сторона, съезд с Ленинского проспекта, из центра, г. Москва",55.641134,37.457525,2010-02-03 02:33,ЦОДД,Стрелка-СТ
733,"ул.Радио, д.13, г. Москва",55.76376,37.674613,2011-04-09 03:10,ГИБДД,Стрелка-СТ
734,"МКАД 12 км, внешняя сторона, 780 метров до ООТ ""11-й километр"", г. Москва",55.677417,37.83434,2017-06-07 13:58,ЦОДД,Кордон
735,"Симферопольский бул., д.24, к.2, г. Москва",55.64596,37.605296,2008-03-14 16:34,ЦОДД,Стрелка-СТ NEW
736,"ул.Юности, к.301А, г. Зеленоград, г. Москва",56.000968,37.210575,2015-07-23 14:25,ЦОДД,Стрелка-СТ NEW
737,"Можайское ш., дублер, д.4 по ул.Беловежская, в центр, г. Москва",55.713394,37.387204,2002-07-17 06:32,ЦОДД,Кордон
738,"ул.Удальцова, д.85А, г. Москва",55.681869,37.491718,2018-03-11 12:30,ЦОДД,Стрелка-СТ NEW
739,"ул.Заповедная, напротив д.16, к.1, г. Москва",55.86674,37.639727,2005-02-09 17:39,ЦОДД,Стрелка-СТ
740,"ул.Озерная, д.39, г. Москва",55.667024,37.442975,2003-01-08 10:42,ЦОДД,Стрелка-СТ
741,"ул.Шипиловская, д.32, г. Москва",55.620173,37.718727,2002-10-19 13:27,ЦОДД,Стрелка-СТ
742,"ул.Широкая, д.18Б по ул.Стартовая, г. Москва",55.885672,37.686294,2002-12-12 20:39,ЦОДД,Стрелка-СТ
743,"Алтуфьевское ш., д.147, с.1, г. Москва",55.907889,37.587081,2001-11-18 23:43,ЦОДД,Стрелка Плюс
744,"ул.Черемушкинская Б., д.19, к.2 по ул.Шверника, г. Москва",55.689267,37.596831,2012-01-07 08:43,ГИБДД,Стрелка-СТ
745,"1-й Крестовский пер., д.92, стр.1 по проспекту Мира, г. Москва",55.792289,37.636585,2021-07-03 06:07,ЦОДД,Кречет-С
746,"Дмитровское ш., напротив д.165Б, из центра, г. Москва",55.916871,37.544376,2007-11-21 06:04,ЦОДД,Стрелка-СТ NEW
747,"Вышеславцев 1-Й пер., д.8, в центр, г. Москва",55.791288,37.605726,2009-10-03 13:37,ЦОДД,Кречет-С
748,"Волгоградский просп., д.32, к.11, с.1, г. Москва",55.723549,37.692537,2019-06-08 00:09,ЦОДД,Стрелка-СТ NEW
749,"ул.Краснодарская, д.57, к.2, г. Москва",55.676072,37.768389,2008-08-22 14:43,ЦОДД,Стрелка-СТ NEW
750,"ул. Филевская М., д.18, г. Москва",55.736735,37.467603,2014-01-06 08:59,ЦОДД,Стрелка-СТ NEW
751,"ул.Маршала Бирюзова, д.30, г. Москва",55.797715,37.485569,2019-08-04 23:22,МВД,Кордон
752,"МКАД 58 км, внешняя сторона, 500 метров до съезда 57, г. Москва",55.74203,37.371123,2001-11-24 20:18,ЦОДД,Стрелка Плюс
753,"ул.Мосфильмовская, напротив д.22, г. Москва",55.720941,37.525274,2014-07-15 14:38,ЦОДД,Стрелка-СТ
754,"ул.Мосфильмовская, напротив д.1, стр.18, г. Москва",55.721674,37.526047,2019-11-02 15:42,ЦОДД,Кордон
755,"Мякининский проезд, пересечение с Неманским проездом, в центр, г. Москва",55.808643,37.390007,2003-11-19 17:54,ГИБДД,Стрелка-СТ NEW
756,"ул.Русаковская, д.1, г. Москва",55.781773,37.67042,2008-02-16 09:01,ЦОДД,Стрелка-СТ NEW
757,"МКАД 84 км, внутренняя сторона, д.8, с.1, г. Москва",55.91084,37.580309,2011-01-17 20:33,ГИБДД,Стрелка-СТ
758,"ул.Островитянова, д.21, г. Москва",55.636882,37.512065,2002-09-12 06:26,ГИБДД,Стрелка Плюс
759,"ул.Краснодарская, д.48, г. Москва",55.676763,37.762033,2005-09-03 17:01,ЦОДД,Кордон
760,"Сколковское ш., д.45, г. Москва",55.698883,37.394131,2005-10-20 09:50,ЦОДД,Стрелка-СТ
761,"Рублевское ш., д.4, съезд на дублер, г. Москва",55.731326,37.445954,2010-06-08 18:07,ЦОДД,Стрелка-СТ
762,"ул.Хабаровская, вл.25 по ул.Курганская, г. Москва",55.829604,37.825249,2020-10-03 02:54,ЦОДД,Кордон
763,"Рублевское ш., 50м от ст. м.Кунцевская, к ул.Ивана Франко, г. Москва",55.730102,37.446055,2007-07-05 22:24,ГИБДД,Стрелка-СТ NEW
764,"ул.Ремизова, д.14А, г. Москва",55.673884,37.60535,2006-12-30 01:33,ЦОДД,Стрелка-СТ
765,"Ярославское ш., д.55, дублер, г. Москва",55.861793,37.69298,2007-08-01 12:14,ЦОДД,Стрелка-СТ
766,"ул.Ярцевская, д.30, г. Москва",55.740223,37.415303,2003-09-03 00:44,ГИБДД,Стрелка-СТ NEW
767,"ул.Осенняя, д.4, к.1, г. Москва",55.758669,37.399873,2010-06-07 05:44,МВД,Стрелка-СТ NEW
768,"Пролетарский просп., д.12/25, г. Москва",55.644758,37.655972,2018-08-20 11:34,ЦОДД,Стрелка-СТ NEW
769,"ул.Островитянова, д.13, г. Москва",55.640728,37.50231,2001-10-17 12:30,ГИБДД,Стрелка-СТ NEW
770,"ул.Профсоюзная, дублер, д.2, с.1 по Новоясеневскому проспекту, г. Москва",55.618276,37.504421,2007-04-29 10:40,ЦОДД,Автоураган
771,"МКАД 69 км, внутренняя сторона, напоротив д.15 по ул.Василия Петушкова, г. Москва",55.837975,37.396098,2012-11-07 03:59,ЦОДД,Автодория
772,"ул.Гарибальди, напротив д.15, к.2, г. Москва",55.674134,37.542992,2013-11-06 05:47,ЦОДД,Автодория
773,"Остафьевское ш., пересечение с ул.Степана Эрьзи, в центр, г. Москва",55.507956,37.551543,2009-01-06 01:11,ЦОДД,Стрелка Плюс
774,"МКАД 14 км, внешняя сторона, съезд на ул.Верхние Поля, в центр, г. Москва",55.6574,37.839663,2006-10-10 09:24,ЦОДД,Стрелка-СТ
775,"Волоколамское ш., д.1, с.1, дублёр, в центр, г. Москва",55.806979,37.504328,2008-11-07 16:06,ЦОДД,Автодория
776,"ул.Молодогвардейская, д.64, с.4, г. Москва",55.732757,37.383223,2010-02-12 23:57,ЦОДД,Стрелка Плюс
777,"ул.Правды, д.11, г. Москва",55.785914,37.57906,2012-02-05 06:41,ГИБДД,Автоураган
778,"ТТК, внешняя сторона, д.15 по 1-му Угрешскому проезду, г. Москва",55.717971,37.693667,2014-08-15 15:16,ЦОДД,Автоураган
779,"Дмитровское ш., д.149, г. Москва",55.893873,37.542844,2012-09-01 15:12,ЦОДД,Автодория
780,"Мира просп., д.92, с.1, г. Москва",55.793293,37.634869,2016-09-24 20:58,ЦОДД,Стрелка-СТ
781,"ул.Флотская, д.44, г. Москва",55.853449,37.499616,2013-04-18 08:35,ЦОДД,Стрелка Плюс
782,"МКАД 103 км, внешняя сторона, напротив д.12 по ул.Курганская, г. Москва",55.830982,37.826451,2006-05-31 14:18,ЦОДД,Кречет-С
783,"ул. 800-летия Москвы, д.2 по ул.Софьи Ковалевской, г. Москва",55.87634,37.534617,2005-01-03 20:31,ЦОДД,Стрелка-СТ NEW
784,"ул.Бориса Галушкина, д.26, г. Москва",55.820677,37.665422,2006-05-18 02:47,ЦОДД,Стрелка-СТ NEW
785,"Прибрежный проезд, напротив д.7 по ул.Дыбенко, выезд из МАВ ""Северные ворота"", г. Москва",55.880125,37.479343,2005-04-18 15:59,ЦОДД,Стрелка-СТ
786,"Щелковское ш., д. 2 по ул. Красноярская, в центр, г. Москва",55.813747,37.83708,2021-07-09 17:14,ЦОДД,Стрелка-СТ NEW
787,"Новотушинский проезд, 190 метров после ул. Новотушинская, (дублёр), в центр, г. Москва",55.833506,37.386977,2012-10-22 04:41,Частный владелец,Стрелка Плюс
788,"Лубянская пл., напротив д. 1/3с1 по Малому Черкасскому переулку, г. Москва",55.759152,37.626712,2006-07-14 10:25,ЦОДД,Кордон
789,"Энтузиастов ш., д.13, с.2, г. Москва",55.751117,37.714258,2011-03-27 21:20,ЦОДД,Автодория
790,"ул.Академическая Б., д.75, к.1, г. Москва",55.842378,37.554,2005-12-08 15:44,ЦОДД,Автоураган
791,"Проектируемый пр-д №7029, дублер, 240 метров до ООТ ""Метро Филатов Луг"", движение от Киевского ш., Московский п-е, г. Москва",55.602587,37.404175,2015-12-30 23:51,ЦОДД,Стрелка-СТ NEW
792,"ул.Ельнинская, д. 25, к.3 по Ярцевской ул., к Ярцевской ул., г. Москва",55.741903,37.415138,2011-06-11 17:26,ЦОДД,Стрелка-СТ NEW
793,"МКАД 74 км, внутренняя сторона, ООТ ""Новобутаково"", г. Москва",55.878233,37.433938,2017-01-05 14:21,ЦОДД,Стрелка-СТ
794,"ул.Верхние Поля, напротив д.6, г. Москва",55.662638,37.742523,2002-04-17 02:09,ГИБДД,Стрелка-СТ NEW
795,"ул.Ремизова, д.31А, с.2 по ул.Криворожская, г. Москва",55.672103,37.607867,2012-10-22 17:59,ГИБДД,Автоураган
796,"МКАД 37 км, внешняя сторона, 140 метров до ООТ ""Зона отдыха Битца"", г. Москва",55.587926,37.54326,2017-12-21 14:50,ЦОДД,Кордон
797,"Строгинское ш., 170 метров, после ООТ ""Воднолыжный стадион"", в центр, г. Москва",55.804396,37.433123,2013-06-10 01:11,ЦОДД,Стрелка-СТ
798,"ул.Автозаводская, д.7, г. Москва",55.708223,37.660445,2006-12-24 02:57,ЦОДД,Стрелка-СТ
799,"Андропова просп., д.22, г. Москва",55.682257,37.664394,2009-11-30 00:16,ЦОДД,Стрелка-СТ NEW
800,"Андропова просп., 160 метров до ООТ ""Парк Садовники"", из центра, г. Москва",55.664197,37.657468,2002-10-26 18:56,ЦОДД,Стрелка Плюс
801,"ул.Базовская, напротив д.8А, г. Москва",55.876357,37.509175,2011-10-29 04:56,ЦОДД,Автодория
802,"МКАД, 47км, вл.1, внешняя сторона, г. Москва",55.653034,37.442327,2009-01-04 03:29,ЦОДД,Стрелка-СТ
803,"ул.Рябиновая, напротив д.8, с.4 по ул.М.Очаковская, г. Москва",55.668732,37.428814,2008-07-31 16:43,ЦОДД,Кречет-С
804,"Комсомольская площадь, д.2, г. Москва",55.77443,37.6545,2000-12-05 09:36,ЦОДД,Стрелка-СТ
805,"ул.Лобачевского, д.76, к.3 по проспекту Вернадского, г. Москва",55.673355,37.487545,2005-04-21 22:27,ЦОДД,Автоураган
806,"Алтуфьевское ш., д.56, из центра, г. Москва",55.881562,37.586659,2017-12-01 21:14,ЦОДД,Стрелка-СТ NEW
807,"Красногвардейский 2-Й проезд, напротив д.8, с.1, г. Москва",55.752672,37.533368,2006-03-22 10:51,ЦОДД,Стрелка-СТ
808,"Волгоградский просп., д.35, дублёр, г. Москва",55.723112,37.694501,2011-04-18 01:22,ЦОДД,Кордон
809,"МКАД, 54км, внешняя сторона, д.166 по Можайскому ш., г. Москва",55.709351,37.388573,2018-01-09 11:10,ЦОДД,Кречет-С
810,"МКАД 13 км, внутренняя сторона, 770 метров до ООТ ""Белая Дача"", г. Москва",55.665881,37.838113,2015-05-26 19:44,ЦОДД,Кречет-С
811,"Лермонтовский просп., дублер, д.19, к.1, в центр, г. Москва",55.700419,37.854199,2018-02-09 09:05,ЦОДД,Стрелка-СТ NEW
812,"Дмитрия Донского бул., д.9, стр.2, г. Москва",55.570893,37.577703,2018-02-18 02:11,ЦОДД,Стрелка-СТ NEW
813,"Рублевское ш., напротив д.74, в центр, г. Москва",55.769371,37.370533,2015-06-07 23:12,ГИБДД,Стрелка-СТ
814,"МКАД 93 км, внешняя сторона, ООТ ""Поворот на Мытищи"", г. Москва",55.890369,37.710213,2010-02-13 01:14,ЦОДД,Стрелка-СТ NEW
815,"ТТК, внешняя сторона, д.50 по ул.Нижегородская, г. Москва",55.734712,37.701107,2005-07-16 00:53,ЦОДД,Стрелка-СТ NEW
816,"Проектируемый проезд № 5019, съезд 64В МКАД, в центр, г. Москва",55.809033,37.386077,2001-06-02 00:41,ЦОДД,Кордон
817,"Лубянская пл., у дома 5 стр. 1 по Театральному проезду, г. Москва",55.759903,37.626122,2013-01-16 07:24,ЦОДД,Стрелка-СТ
818,"МКАД, 75км, внутренняя сторона, 1Б по Правобережной ул., г. Москва",55.882181,37.451077,2012-12-15 14:08,ЦОДД,Стрелка-СТ NEW
819,"Съезд с СВХ на МКАД, 76км, внешн. кольцо, из центра, г. Москва",55.88584,37.476183,2007-11-21 21:15,ЦОДД,Кордон
820,"Олсуфьевский пер., д.11, с.1 по ул.Большая Пироговская, г. Москва",55.734452,37.578382,2007-05-18 06:39,ЦОДД,Стрелка Плюс
821,"Новокуркинское ш., 240 метров до МКАД, в центр, г. Москва",55.872717,37.409336,2006-04-24 03:41,ЦОДД,Стрелка-СТ
822,"МКАД 57 км, внешняя сторона, 220 метров после съезда 56 МКАД, г. Москва",55.732602,37.375716,2008-02-06 10:51,ЦОДД,Кордон
823,"МКАД, 82 км, внешняя сторона, напротив д.163А по Дмитровскому ш., г. Москва",55.907664,37.539999,2019-06-25 19:23,ЦОДД,Стрелка-СТ
824,"МКАД 84 км, внешнее кольцо, 700 метров после ООТ ""Алтуфьевское шоссе"", г. Москва",55.910697,37.568897,2013-03-05 15:47,ЦОДД,Кречет-С
825,"МКАД 84 км, внешнее кольцо, 240 метров после ООТ ""Алтуфьевское шоссе"", г. Москва",55.911209,37.576118,2012-08-03 01:06,ЦОДД,Кордон
826,"Подушкинский путепровод, вл.24 по ул.Корнейчука, г. Москва",55.902216,37.614704,2003-01-08 10:43,ЦОДД,Стрелка Плюс
827,"Щелковское ш., перед съездом на внешнюю сторону МКАД, из центра, г. Москва",55.813958,37.839789,2019-12-30 03:37,МВД,Стрелка Плюс
828,"Лубянский проезд, д.25, с.1, г. Москва",55.755046,37.633975,2021-04-14 13:03,ЦОДД,Кречет-С
829,"Мира просп., д.92, с.1, г. Москва",55.793226,37.634679,2003-09-30 01:29,ЦОДД,Стрелка Плюс
830,"ул.Подольских Курсантов, напротив д.22Б, с.1, г. Москва",55.597511,37.636523,2014-11-01 18:54,ЦОДД,Стрелка-СТ NEW
831,"МКАД 103 км, внутренняя сторона, 340 метров после ООТ ""Абрамцево"", г. Москва",55.827475,37.831554,2002-11-02 15:38,МВД,Стрелка Плюс
832,"ул.Стромынка, д.1 по ул.Барболина, г. Москва",55.790021,37.683131,2001-05-06 07:02,ЦОДД,Стрелка Плюс
833,"60-Летия Октября просп., д.8, г. Москва",55.695461,37.576821,2008-05-18 14:51,ЦОДД,Стрелка-СТ NEW
834,"дублер МКАД 69 км, внутренняя сторона, д.17 по ул.Василия Петушкова, г. Москва",55.839128,37.39635,2009-04-14 06:47,ЦОДД,Кордон
835,"ул.Чертановская, д.23, г. Москва",55.619242,37.59395,2014-11-06 22:35,ЦОДД,Стрелка Плюс
836,"Ленинградское ш., д.8, к.2, г. Москва",55.8167,37.499978,2006-03-22 06:05,Частный владелец,Стрелка Плюс
837,"МКАД 34 км, внутренняя сторона, ООТ ""Симферопольское шоссе"", г. Москва",55.576755,37.591881,2002-05-08 13:01,ЦОДД,Автодория
838,"ул.Полянка Б., д.4/10, г. Москва",55.741085,37.616213,2015-05-08 03:19,ЦОДД,Стрелка-СТ NEW
839,"ул.Большая Серпуховская, д.31, к.11, г. Москва",55.72286,37.627267,2010-03-02 07:56,ЦОДД,Кречет-С
840,"Ярославское ш., дублер, д.143, г. Москва",55.879987,37.721736,2017-07-05 15:59,ЦОДД,Стрелка Плюс
841,"Нижегородский пер., д.12 по ул.Большая Калитниковская, г. Москва",55.737019,37.679543,2021-05-27 09:36,ЦОДД,Стрелка-СТ NEW
842,"Щелковское ш., 130 метров до МКАД, в центр, г. Москва",55.814444,37.841133,2011-09-04 11:57,ЦОДД,Автоураган
843,"Новодачное ш., напротив д.16 по ул.Мичурина, г. Москва",55.936762,37.522665,2003-12-01 05:37,ЦОДД,Автоураган
844,"МКАД 105 км, внешняя сторона, съезд 105В, г. Москва",55.810261,37.839772,2018-06-20 22:46,ГИБДД,Кречет-С
845,"ул.Масловка Н., д.9, г. Москва",55.791431,37.576582,2007-03-28 23:46,ЦОДД,Кордон
846,"ул.Кетчерская, д.9, с.7, г. Москва",55.743962,37.832694,2005-10-20 07:38,ЦОДД,Стрелка-СТ NEW
847,"Новоухтомское ш., д.15Б, с.12 по ул.Заозерная, в центр, г. Москва",55.71875,37.840851,2001-12-24 18:29,ГИБДД,Стрелка-СТ NEW
848,"ул.Милашенкова, напротив д.22, г. Москва",55.829155,37.578062,2003-05-21 05:48,ГИБДД,Стрелка-СТ
849,"ТТК, внутренняя сторона, д.3А по ул.1-я Рыбинская, г. Москва",55.79086,37.656296,2002-01-03 08:55,ЦОДД,Кордон
850,"Университетский просп., д.1, с.31А по мкр.Ленинские Горы, г. Москва",55.709424,37.529959,2016-09-29 08:04,ЦОДД,Кордон
851,"ул.Большая Тульская, д.2, г. Москва",55.710681,37.621623,2011-10-31 14:50,ЦОДД,Стрелка-СТ NEW
852,"МКАД, 9км, внутр. сторона, МГО №022, съезд с Рязанского просп., г. Москва",55.705162,37.833249,2019-11-09 06:58,МВД,Кордон
853,"МКАД, 10км, внешн. сторона, МГО №024, съезд с Новорязанского ш., г. Москва",55.690457,37.83004,2014-03-24 16:09,ЦОДД,Автодория
854,"Андропова просп., д.17, к.1, г. Москва",55.682006,37.664776,2019-07-02 20:39,ГИБДД,Кречет-С
855,"МКАД, 15км, внешн. сторона, напротив ООТ ""Садовод"", г. Москва",55.65307,37.837382,2016-01-10 14:57,ЦОДД,Кречет-С
856,"МКАД 65 км, внешняя сторона, напротив д.18 по Неманскому проезду, г. Москва",55.805998,37.386857,2020-09-22 04:49,ЦОДД,Стрелка-СТ
857,"Волоколамское ш., д.63А, с.1, г. Москва",55.818819,37.45441,2013-03-24 17:15,ЦОДД,Кордон
858,"Щелковское ш., д.95, к.1, г. Москва",55.813415,37.832372,2008-10-11 01:04,МВД,Кречет-С
859,"ул.Краснобогатырская, напротив д.72, с.3, г. Москва",55.804093,37.707661,2011-01-10 13:29,ЦОДД,Кордон
860,"ул.Даниловский Вал, д.1, г. Москва",55.71152,37.623401,2012-11-05 03:58,ЦОДД,Стрелка-СТ NEW
861,"Бережковская наб., д.12, г. Москва",55.738047,37.565279,2005-04-12 00:11,ЦОДД,Стрелка-СТ
862,"ТТК, внешнее кольцо, П-образная опора, съезд на Кутузовский пр-т, в область, г. Москва",55.743446,37.53351,2013-01-31 01:44,ЦОДД,Стрелка Плюс
863,"Китайгородский проезд, д.9, с.2, г. Москва",55.750602,37.632753,2006-08-06 19:39,ЦОДД,Кордон
864,"Лианозовский проезд, д.8А, г. Москва",55.899964,37.547988,2016-12-20 12:59,ЦОДД,Кречет-С
865,"Волоколамское ш., 1 км до МКАД, в центр, г. Москва",55.830732,37.378861,2008-08-28 04:55,ЦОДД,Стрелка-СТ
866,"Золоторожский вал, д.4А, г. Москва",55.75436,37.690222,2015-10-22 17:57,Частный владелец,Стрелка-СТ NEW
867,"съезд с МКАД, внешнее кольцо, на Калужское ш., в область, г. Москва",55.617453,37.483885,2018-01-12 22:18,ЦОДД,Автодория
868,"ул.Авиамоторная, д.63, с.1, г. Москва",55.739516,37.721026,2016-07-19 19:35,ЦОДД,Стрелка Плюс
869,"ул.Солянка, д.16, г. Москва",55.750654,37.642196,2009-08-12 12:10,ЦОДД,Стрелка-СТ NEW
870,"Каширское ш., в центр, МГО №204, съезд на внутреннее кольцо МКАД, г. Москва",55.592768,37.728767,2011-12-03 23:18,ЦОДД,Стрелка-СТ NEW
871,"МКАД 72 км, внешняя сторона, дублер, 490 метров после Новокуркинского ш., г. Москва",55.868049,37.40602,2018-09-27 10:19,ЦОДД,Стрелка-СТ NEW
872,"Путилковское ш., д.25 по 1-му Митинскому переулку, г. Москва",55.851593,37.389436,2019-07-24 05:56,МВД,Автодория
873,"Вернадского просп., д.90, с.1, из центра, г. Москва",55.655793,37.480159,2016-08-15 13:04,ЦОДД,Кордон
874,"Лермонтовский просп., дублер, д.19, в центр, г. Москва",55.700696,37.853485,2019-06-26 03:06,ЦОДД,Стрелка-СТ NEW
875,"Мичуринский просп., напротив д.6 по ул. Дружбы, из центра, г. Москва",55.708806,37.519756,2018-05-21 23:44,ЦОДД,Кордон
876,"Мира просп., д.97, дублер, г. Москва",55.810104,37.636971,2011-03-16 10:41,ЦОДД,Стрелка-СТ NEW
877,"ул.Лубянка Б., д.20, с.2, г. Москва",55.764525,37.629957,2010-04-23 19:17,МВД,Стрелка-СТ NEW
878,"Можайское ш., д.4  по ул.Беловежская, в центр, г. Москва",55.713639,37.387295,2000-11-30 14:03,ЦОДД,Стрелка-СТ
879,"ул.Капотня, д.1, с.3 по 2-му Капотнинскому проезду, г. Москва",55.641054,37.815312,2015-03-04 18:21,ЦОДД,Кордон
880,"проезд от дублера Проектируемого пр-да №7029 к ул.Полевая СНТ ""Филатов Луг"", напротив д.97, с.1 СНТ ""Филатов Луг"", Московский п-е, г. Москва",55.60103,37.405053,2006-10-13 23:58,ЦОДД,Кордон
881,"ул.Енисейская, д.35, г. Москва",55.875389,37.667119,2015-12-27 14:32,ЦОДД,Кордон
882,"ул.Воловья, д.32 по ул.Большая Калитниковская, г. Москва",55.73656,37.683621,2013-01-27 08:01,ЦОДД,Стрелка-СТ
883,"Варшавское ш., 100 метров до ООТ ""Бунчиха"", из центра, д. Бунчиха, Роговское п-е, г. Москва",55.237157,37.038126,2003-08-06 01:12,ГИБДД,Стрелка-СТ
884,"ул.Привольная, д.5, к.1, г. Москва",55.70251,37.84076,2004-01-03 17:59,ЦОДД,Автодория
885,"Калужское ш., дублер, д.15, д. Ватутинки, Десеновское п-е, г. Москва",55.492795,37.327482,2005-05-14 23:32,ЦОДД,Автодория
886,"ул.Магистральная 3-Я, напротив д.10, с.1, г. Москва",55.763129,37.521304,2006-11-21 05:27,ЦОДД,Кордон
